"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Base Year","Value","Value Footnotes"
"Suriname","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2021","1000","Suriname dollar","2008","2015","2629084000",""
"Suriname","2.5","Industries","Transportation and storage","H","2021","1000","Suriname dollar","2008","2015","498414000",""
"Suriname","2.5","Industries","Accommodation and food service activities","I","2021","1000","Suriname dollar","2008","2015","283782000",""
"Suriname","2.5","Industries","Information and communication","J","2021","1000","Suriname dollar","2008","2015","1410390000",""
"Suriname","2.5","Industries","Financial and insurance activities","K","2021","1000","Suriname dollar","2008","2015","991440000",""
"Suriname","2.5","Industries","Real estate activities","L","2021","1000","Suriname dollar","2008","2015","953125000",""
"Suriname","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2021","1000","Suriname dollar","2008","2015","241230000",""
"Suriname","2.5","Industries","Professional, scientific and technical activities","M","2021","1000","Suriname dollar","2008","2015","241230000","16"
"Suriname","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2021","1000","Suriname dollar","2008","2015","1668532000",""
"Suriname","2.5","Industries","Public administration and defence; compulsory social security","O","2021","1000","Suriname dollar","2008","2015","1106912000",""
"Suriname","2.5","Industries","Education","P","2021","1000","Suriname dollar","2008","2015","169851000",""
"Suriname","2.5","Industries","Human health and social work activities","Q","2021","1000","Suriname dollar","2008","2015","391769000",""
"Suriname","2.5","Industries","Other service activities","R+S+T","2021","1000","Suriname dollar","2008","2015","225219000",""
"Suriname","2.5","Industries","Other service activities","S","2021","1000","Suriname dollar","2008","2015","225219000","34"
"Suriname","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2021","1000","Suriname dollar","2008","2015","13569343000",""
"Suriname","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2021","1000","Suriname dollar","2008","2015","1153565000",""
"Suriname","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2021","1000","Suriname dollar","2008","2015","14722908000",""
"Suriname","2.5","Industries","Agriculture, forestry and fishing","A","2020","1000","Suriname dollar","2008","2015","1137257000",""
"Suriname","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2020","1000","Suriname dollar","2008","2015","3221957000",""
"Suriname","2.5","Industries","Mining and quarrying","B","2020","1000","Suriname dollar","2008","2015","390624000",""
"Suriname","2.5","Industries","Manufacturing","C","2020","1000","Suriname dollar","2008","2015","2566891000",""
"Suriname","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2020","1000","Suriname dollar","2008","2015","246226000",""
"Suriname","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2020","1000","Suriname dollar","2008","2015","18216000",""
"Suriname","2.5","Industries","Construction","F","2020","1000","Suriname dollar","2008","2015","838335000",""
"Suriname","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2020","1000","Suriname dollar","2008","2015","3421665000",""
"Suriname","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2020","1000","Suriname dollar","2008","2015","2602279000",""
"Suriname","2.5","Industries","Transportation and storage","H","2020","1000","Suriname dollar","2008","2015","497571000",""
"Suriname","2.5","Industries","Accommodation and food service activities","I","2020","1000","Suriname dollar","2008","2015","321815000",""
"Suriname","2.5","Industries","Information and communication","J","2020","1000","Suriname dollar","2008","2015","1392786000",""
"Suriname","2.5","Industries","Financial and insurance activities","K","2020","1000","Suriname dollar","2008","2015","921053000",""
"Suriname","2.5","Industries","Real estate activities","L","2020","1000","Suriname dollar","2008","2015","924387000",""
"Suriname","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2020","1000","Suriname dollar","2008","2015","188240000",""
"Suriname","2.5","Industries","Professional, scientific and technical activities","M","2020","1000","Suriname dollar","2008","2015","188240000","16"
"Suriname","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2020","1000","Suriname dollar","2008","2015","1637890000",""
"Suriname","2.5","Industries","Public administration and defence; compulsory social security","O","2020","1000","Suriname dollar","2008","2015","1077870000",""
"Suriname","2.5","Industries","Education","P","2020","1000","Suriname dollar","2008","2015","175955000",""
"Suriname","2.5","Industries","Human health and social work activities","Q","2020","1000","Suriname dollar","2008","2015","384065000",""
"Suriname","2.5","Industries","Other service activities","R+S+T","2020","1000","Suriname dollar","2008","2015","224492000",""
"Suriname","2.5","Industries","Other service activities","S","2020","1000","Suriname dollar","2008","2015","224492000","34"
"Suriname","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2020","1000","Suriname dollar","2008","2015","13908062000",""
"Suriname","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2020","1000","Suriname dollar","2008","2015","1182360000",""
"Suriname","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2020","1000","Suriname dollar","2008","2015","15090422000",""
"Suriname","2.5","Industries","Agriculture, forestry and fishing","A","2019","1000","Suriname dollar","2008","2015","1268001000",""
"Suriname","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2019","1000","Suriname dollar","2008","2015","3408629000",""
"Suriname","2.5","Industries","Mining and quarrying","B","2019","1000","Suriname dollar","2008","2015","554044000",""
"Suriname","2.5","Industries","Manufacturing","C","2019","1000","Suriname dollar","2008","2015","2528616000",""
"Suriname","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2019","1000","Suriname dollar","2008","2015","307744000",""
"Suriname","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2019","1000","Suriname dollar","2008","2015","18225000",""
"Suriname","2.5","Industries","Construction","F","2019","1000","Suriname dollar","2008","2015","1510806000",""
"Suriname","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2019","1000","Suriname dollar","2008","2015","4614452000",""
"Suriname","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2019","1000","Suriname dollar","2008","2015","2749649000",""
"Suriname","2.5","Industries","Transportation and storage","H","2019","1000","Suriname dollar","2008","2015","694693000",""
"Suriname","2.5","Industries","Accommodation and food service activities","I","2019","1000","Suriname dollar","2008","2015","1170110000",""
"Suriname","2.5","Industries","Information and communication","J","2019","1000","Suriname dollar","2008","2015","1158441000",""
"Suriname","2.5","Industries","Financial and insurance activities","K","2019","1000","Suriname dollar","2008","2015","925188000",""
"Suriname","2.5","Industries","Real estate activities","L","2019","1000","Suriname dollar","2008","2015","922440000",""
"Suriname","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2019","1000","Suriname dollar","2008","2015","243156000",""
"Suriname","2.5","Industries","Professional, scientific and technical activities","M","2019","1000","Suriname dollar","2008","2015","243156000","16"
"Suriname","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2019","1000","Suriname dollar","2008","2015","2314805000",""
"Suriname","2.5","Industries","Public administration and defence; compulsory social security","O","2019","1000","Suriname dollar","2008","2015","1622133000",""
"Suriname","2.5","Industries","Education","P","2019","1000","Suriname dollar","2008","2015","272416000",""
"Suriname","2.5","Industries","Human health and social work activities","Q","2019","1000","Suriname dollar","2008","2015","420256000",""
"Suriname","2.5","Industries","Other service activities","R+S+T","2019","1000","Suriname dollar","2008","2015","186411000",""
"Suriname","2.5","Industries","Other service activities","S","2019","1000","Suriname dollar","2008","2015","186411000","34"
"Suriname","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2019","1000","Suriname dollar","2008","2015","16552328000",""
"Suriname","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2019","1000","Suriname dollar","2008","2015","1407156000",""
"Suriname","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2019","1000","Suriname dollar","2008","2015","17959484000",""
"Suriname","2.5","Industries","Agriculture, forestry and fishing","A","2018","1000","Suriname dollar","2008","2015","1561865000",""
"Suriname","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2018","1000","Suriname dollar","2008","2015","3717007000",""
"Suriname","2.5","Industries","Mining and quarrying","B","2018","1000","Suriname dollar","2008","2015","694889000",""
"Suriname","2.5","Industries","Manufacturing","C","2018","1000","Suriname dollar","2008","2015","2713866000",""
"Suriname","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2018","1000","Suriname dollar","2008","2015","289681000",""
"Suriname","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2018","1000","Suriname dollar","2008","2015","18571000",""
"Suriname","2.5","Industries","Construction","F","2018","1000","Suriname dollar","2008","2015","1454390000",""
"Suriname","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2018","1000","Suriname dollar","2008","2015","4468352000",""
"Suriname","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2018","1000","Suriname dollar","2008","2015","2752394000",""
"Suriname","2.5","Industries","Transportation and storage","H","2018","1000","Suriname dollar","2008","2015","717115000",""
"Suriname","2.5","Industries","Accommodation and food service activities","I","2018","1000","Suriname dollar","2008","2015","998843000",""
"Suriname","2.5","Industries","Information and communication","J","2018","1000","Suriname dollar","2008","2015","1086396000",""
